,disk_ID,disk_capacity,disk_if_local,disk_attr,disk_type,disk_if_VIP,disk_pay,vm_cpu,vm_mem,avg_rbw,avg_wbw,peak_rbw,peak_wbw,timestamp_num,burst_label,RBW_mul,WBW_mul,cluster_index,pre_burst_label,belong_to_cluster
122,1e59dc6e-bfa3-4585-ab5b-ecc645e9cb24,2000,0,cbsPremium,1,1,prepay,16.0,32.0,662.5060303335572,5414.5840049250055,1095.0,14853.0,71472,0,1.6528151441107513,2.743147024127797,1,0,1
123,53358798-3f26-4440-a6f6-60e17ce8eb56,300,0,cbs,1,1,prepay,4.0,32.0,4.875290311877903,3.407376686573767,45.0,49.0,72336,1,9.230219560538652,14.380564436294,1,0,0
124,728e775a-6b8d-4c5d-83da-fca636f6a23e,100,0,cbsPremium,0,1,prepay,8.0,16.0,44.690958213256486,43.30760086455332,129.0,735.0,83280,0,2.8864899111009725,16.97161665220729,1,0,0
125,20c2c9be-2c1b-49c1-bb40-45396cac23e3,100,0,cbsPremium,0,1,prepay,8.0,64.0,41.10671608265948,41.42529200359389,84.0,358.0,89040,0,2.043461701759112,8.642063403414063,1,0,0
126,5b95fe3b-3820-44ce-96f2-b5e360028a41,100,0,cbsPremium,0,0,prepay,8.0,16.0,183.61920311867152,128.75432867557717,532.0,5043.0,39504,1,2.8973004509564992,39.16761519301513,1,0,0
127,67beeaca-5b68-4aa1-914f-7c42085ba713,100,0,cbsPremium,0,0,prepay,8.0,16.0,275.577897574124,231.07474168912847,805.0,13345.0,89040,1,2.921134122461595,57.75187674104777,1,0,0
128,ba44f319-b0d9-4a1e-b6e4-9a37f5d6f87c,100,0,cbsPremium,0,0,prepay,8.0,16.0,181.7798092615259,127.52547429620564,558.0,4314.0,39216,1,3.0696478462974266,33.828535230379124,1,0,0
129,fa7237fb-f1ff-46bd-8e84-88ef5ab9c032,100,0,cbsPremium,0,0,prepay,8.0,16.0,215.239611410602,204.9825584007188,814.0,14389.0,89040,1,3.781831767235318,70.19621626475683,1,0,0
130,4e823591-908b-49dc-ab3a-118e88f3c06a,100,0,cbsPremium,0,0,prepay,8.0,16.0,188.17631125961927,132.33199169704335,410.0,1223.0,39504,0,2.1788077216283592,9.241907299331649,1,0,0
131,c2236410-8e4a-42c7-adbc-2c41f84ee1bb,100,0,cbsPremium,0,0,prepay,8.0,16.0,186.0695119481572,130.84353483191575,420.0,1239.0,39504,0,2.2572209471749503,9.469325340313103,1,0,0
132,08a0ef16-8a92-4ad0-9dac-0b25a28f5c7d,500,0,cbsPremium,1,1,prepay,64.0,256.0,224.8309254606365,226.63829564489112,547.0,8161.0,9552,1,2.432939324869563,36.008918866858615,1,0,2
133,68b751e1-5630-403b-b593-f298e9698296,200,0,cbsPremium,1,1,prepay,32.0,128.0,120.47437127024725,142.39641943734014,506.0,11817.0,18768,1,4.20006342149688,82.98663721105663,1,0,0
134,3234b110-e8ce-49d5-8134-0da2bc653057,100,0,cbsPremium,0,1,prepay,32.0,128.0,116.95226089785297,164.54407937540662,934.0,2976.0,73776,0,7.986164549788079,18.086338999838876,1,0,0
135,36f654f5-8182-4138-bdef-1815a9769c0b,100,0,cbsPremium,0,1,prepay,32.0,128.0,113.75647907178488,155.50961017132943,926.0,2898.0,73776,0,8.140195684288516,18.63550424187412,1,0,0
136,5a160e51-c491-4c54-8790-fe2ad5d486f0,200,0,cbsPremium,1,1,prepay,32.0,128.0,149.28330734580734,131.47020097020098,506.0,10370.0,23088,1,3.3895283337196984,78.8771898382544,1,0,0
137,170d9704-50e2-4a73-937d-0226d99808b8,300,0,cbsPremium,1,1,prepay,64.0,256.0,33.08602224673653,353.72154807869094,413.0,4009.0,87024,1,12.482612654978087,11.333773760110692,1,0,0
138,ac9db980-6ad4-47b7-908e-42da59a47965,100,0,cbsPremium,0,1,prepay,8.0,64.0,42.18517880125023,43.17196405589263,979.0,388.0,87024,1,23.20720280960349,8.987314070253449,1,0,0
139,d36b62ea-48c3-4ac3-ba13-7cacd2d5ab7b,500,0,cbsPremium,1,1,prepay,8.0,32.0,58.34703654188948,244.9763814616756,201.0,1793.0,8976,0,3.444905035677257,7.319072921650201,1,0,3
140,00027df3-1a12-4092-b952-454a0ff5dec7,100,0,cbsPremium,0,1,prepay,32.0,64.0,143.525128998968,170.30488906088752,1309.0,1597.0,77520,1,9.120354108926891,9.377299787494882,1,0,0
141,5bea6542-5045-44d3-8803-3abeb768ab8b,100,0,cbsPremium,0,1,prepay,32.0,64.0,130.8920665634675,97.98048245614036,1261.0,2452.0,77520,1,9.633891748424348,25.02539218560804,1,0,0
142,a6c8afec-ef61-4ac7-9226-5e87598c8cc7,100,0,cbsPremium,0,1,prepay,8.0,32.0,18.547037572254336,17.632201348747593,72.0,336.0,41520,0,3.8820215745779945,19.056043732387728,1,0,0
143,2655b5e1-124d-4515-8bee-a66412ef3a82,100,0,cbsPremium,0,0,prepay,8.0,16.0,164.37611856823267,124.15486577181208,507.0,4245.0,35760,1,3.0843896571845617,34.191169017910354,1,0,0
144,2553aaba-7e41-4a4c-aa54-6256ee121e14,100,0,cbsPremium,0,0,prepay,8.0,16.0,260.9466137649277,202.431411062225,803.0,12002.0,76368,1,3.0772577900680407,59.28921770105494,1,0,0
145,0e02c2ba-f6c4-41f4-946a-b1294ec2cbd4,100,0,cbsPremium,0,0,prepay,8.0,16.0,326.2701510446076,257.0991671372106,636.0,5112.0,85008,0,1.9493048872651737,19.883378296872465,1,0,0
146,0f66bfeb-8e80-4bb3-b5e3-8b266a065ee4,200,0,cbsPremium,1,1,prepay,32.0,128.0,141.65111262488648,208.40974114441417,519.0,7594.0,17616,1,3.663931686681419,36.43783615055623,1,0,0
147,13404c0a-dd05-44f7-b7e3-77e570a85b88,100,0,cbsPremium,0,1,prepay,8.0,32.0,17.581601466992666,15.170181336593316,109.0,550.0,19632,1,6.199662767048516,36.255334580167286,1,0,0
148,f82fe9d2-aac8-4b9d-aac3-7dfdbaf112c3,100,0,cbs,0,1,prepay,16.0,32.0,35.83367224880383,48.79561403508772,100.0,575.0,50160,0,2.7906712799534,11.783845974077336,1,0,0
149,b11d6a38-5d25-4b12-b231-88df9023c84c,100,0,cbsPremium,0,1,prepay,8.0,32.0,39.46400338791644,38.6093308865048,498.0,7424.0,85008,1,12.61909480152953,192.285124593934,1,0,0
150,5db63643-4a07-4902-a9d5-b1047897c736,100,0,cbsPremium,0,1,prepay,8.0,64.0,41.36141304347826,40.09862601166949,110.0,2573.0,85008,1,2.659483608172919,64.1667871425621,1,0,0
151,47619d8d-19c2-4b6b-a4bb-bb3151965888,100,0,cbsPremium,0,1,prepay,8.0,32.0,9.937384579870727,10.548938134810712,1808.0,1772.0,17328,1,181.9392200702692,167.97899251608385,1,0,0
152,54341997-6d3c-40bd-ad24-3f1e74b29188,100,0,cbsPremium,0,1,prepay,8.0,32.0,20.01395680521597,18.82202526487368,2837.0,2127.0,19632,1,141.75108038909278,113.00590505366507,1,0,0
153,10a5e6c4-a146-419b-9b1c-a92878495a1f,100,0,cbsPremium,0,1,prepay,8.0,32.0,46.14976010966415,39.654200936714645,123.0,688.0,70032,0,2.665235955890543,17.349990259493573,1,0,0
154,0dad893d-78b5-4522-a1b5-10457a4d1cf4,100,0,cbsPremium,0,1,prepay,32.0,128.0,83.41852296093215,97.60590872743887,320.0,1859.0,70032,0,3.836078470843548,19.045978099452903,1,0,0
155,0d230b71-8485-4d32-81d7-694443f2e9a2,100,0,cbsPremium,0,1,prepay,32.0,128.0,87.5790781357094,99.76322252684488,288.0,1835.0,70032,0,3.288456628348217,18.39355178714508,1,0,0
156,1250ba06-76ce-416b-b631-f655762739c1,100,0,cbsPremium,0,1,prepay,16.0,32.0,45.06481322823852,37.31945396390222,163.0,720.0,70032,0,3.617012660730632,19.2928867795448,1,0,0
157,a482ea4d-8691-4688-afdd-a281dba4f768,100,0,cbsPremium,0,1,prepay,16.0,32.0,74.3701393303666,61.95944585717313,230.0,750.0,75504,0,3.0926390897063585,12.104691861332576,1,0,0
158,3f51b8ab-2974-4156-85e3-0e8976ced377,100,0,cbsPremium,0,1,prepay,16.0,32.0,47.351282270961846,46.13926490747087,1647.0,15325.0,70032,1,34.78258499052352,332.1466007473946,1,0,0
159,02c3d5b4-0731-4352-8ecb-a25bff64a55a,100,0,cbsPremium,0,1,prepay,8.0,64.0,25.53153008962868,21.944809005548443,101.0,544.0,37488,0,3.955892954532632,24.78946159260065,1,0,0
160,202361e1-8606-4bd4-ac88-797d25c6fe09,100,0,cbsPremium,0,1,prepay,8.0,64.0,18.602442388834795,16.20699448231094,105.0,542.0,49296,1,5.644420114587809,33.44235111522767,1,0,0
161,7f71fc68-1ba6-4c6f-b452-a38dadc73d80,100,0,cbsPremium,0,1,prepay,8.0,64.0,35.09051155115512,29.72858910891089,101.0,538.0,24240,0,2.878270949477659,18.097057954181185,1,0,0
162,0b8553b6-20f2-4bb2-bd53-e2eee1aef664,100,0,cbsPremium,0,1,prepay,8.0,64.0,16.968700159489632,14.445015948963317,103.0,545.0,50160,1,6.069999412559478,37.72927644563198,1,0,0
163,289d6a3b-2d73-4f8c-98c3-c97b2d21f1c8,100,0,cbsPremium,0,1,prepay,16.0,32.0,118.1396668379582,137.2495717711545,272.0,1017.0,46704,0,2.302359633137264,7.409859184811978,1,0,0
164,01a5b100-20fe-40e0-bdf8-25a158adb2ee,100,0,cbsPremium,0,1,prepay,32.0,64.0,133.02175568048725,246.5149625204966,239.0,1183.0,68304,0,1.796698583456289,4.798897348478954,1,0,0
165,c1b775d5-89e5-4e65-b1c6-3be3826e1b6b,100,0,cbsPremium,0,1,prepay,8.0,32.0,9.779645476772616,9.665800733496331,61.0,466.0,19632,1,6.237444920153755,48.21121527832672,1,0,0
166,3fab8987-b036-452c-ba5f-ac0317c29abe,100,0,cbsPremium,0,1,prepay,32.0,128.0,127.34981198849812,159.05908537934084,966.0,2784.0,72336,0,7.585405780475329,17.502929765756065,1,0,0
167,10798d3e-5457-4c86-9d60-e9d3423bb874,100,0,cbsPremium,0,0,prepay,4.0,16.0,25.957592226613965,34.30813570487484,310.0,3202.0,12144,1,11.94255604655663,93.33063234750551,1,0,0
168,417ebcea-026b-4ff9-8b58-0e8f16f083ff,100,0,cbsPremium,0,0,prepay,8.0,16.0,25.61635375494071,34.02050395256917,130.0,292.0,12144,0,5.074883070543421,8.583059216497839,1,0,0
169,73ee9bec-3196-451c-aed4-379cdc0681f3,100,0,cbsPremium,0,0,prepay,4.0,16.0,26.357378129117254,33.99184782608695,62.0,294.0,12144,0,2.352282525836968,8.649132624510353,1,0,0
170,2eba3639-4e74-4936-a455-eeffccd221ad,100,0,cbsPremium,0,0,prepay,8.0,16.0,38.357854343566295,49.79833442194644,82.0,1160.0,73488,0,2.1377629537235503,23.293951764956635,1,0,0
171,8ac294b3-29a9-418f-b050-28c460b1dc07,100,0,cbsPremium,0,0,prepay,4.0,16.0,28.4465063341251,36.82313935075218,57.0,100.0,20208,0,2.003761000753244,2.715683718530026,1,0,0
172,59acc788-8c93-45c6-8037-c08eab171749,100,0,cbsPremium,0,1,prepay,32.0,64.0,276.8251749254416,218.23124569855472,1136.0,3425.0,69744,0,4.103673014226265,15.69436122236589,1,0,0
173,83b3eb0b-4668-4c37-a373-3dea053c68f2,100,0,cbsPremium,0,1,prepay,8.0,16.0,42.44183776749566,48.08551426643532,1249.0,1180.0,82992,1,29.428508888852928,24.5396148507798,1,0,0
174,0efb0fc3-c413-49d0-a008-6b20a3c9bff4,100,0,cbsPremium,0,1,prepay,8.0,16.0,40.697488914594175,35.725310873337186,83.0,386.0,82992,0,2.039437867387344,10.80466455193488,1,0,0
175,6ab96809-c007-4f5b-9e3a-a092d28dba90,50,0,cbsPremium,0,1,prepay,8.0,32.0,39.60454224107458,66.08828207847296,3470.0,14489.0,45264,1,87.61621277877568,219.23704996289388,1,0,0
176,572d9490-93c9-41a6-b299-056fbcda3dbf,100,0,cbsPremium,0,1,prepay,8.0,16.0,16.756346153846152,18.36769230769231,81.0,347.0,15600,0,4.833989418475205,18.89186699053522,1,0,0
177,ecba2f4f-64fc-4ead-8880-10ee04d432fb,100,0,cbsPremium,0,1,prepay,8.0,16.0,31.94478789706473,33.01475170888621,110.0,437.0,39792,0,3.4434412385034934,13.236507239349542,1,0,0
178,92c2f859-4b3a-4739-a2a7-96cdd469384d,100,0,cbsPremium,0,1,prepay,32.0,64.0,155.8633930794125,130.19713094349018,587.0,1440.0,64272,0,3.7661184477160914,11.060151552993954,1,0,0
179,b4ade666-10e9-488b-9f2e-4dc41d6722d4,100,0,cbsPremium,0,1,prepay,8.0,64.0,25.670113596947623,24.54884235171696,136.0,471.0,46128,0,5.297989799942743,19.18624077061858,1,0,0
180,fbd091f5-4387-48bb-8cad-3c9c6cdf9d92,100,0,cbsPremium,0,0,prepay,4.0,16.0,29.10225024727992,37.36510880316519,57.0,99.0,16176,0,1.9586114309262928,2.6495306228471023,1,0,0
181,80a2f0bb-ac52-42df-92a3-bbb5459e7926,100,0,cbsPremium,0,1,prepay,8.0,32.0,43.0714162220905,46.05415184746098,1271.0,1291.0,80976,1,29.509129522147653,28.032217470338114,1,0,0
182,de711e8e-6267-4e1b-93ca-5ff6201a08d9,100,0,cbsPremium,0,1,prepay,8.0,16.0,37.4971817551162,37.4204171002428,79.0,340.0,46128,0,2.106825001300826,9.085948964416913,1,0,0
183,e2f6c9a7-915f-4697-9e6c-9fdb1e7986f5,100,0,cbsPremium,0,1,prepay,8.0,64.0,25.793297518546943,24.056152468662063,93.0,465.0,62544,0,3.6055878444052127,19.329774393713013,1,0,0
184,6175e138-af21-438e-a6b6-6cd5946e2417,100,0,cbsPremium,0,1,prepay,8.0,64.0,40.46260131712259,39.51072695035461,197.0,5621.0,78960,1,4.868693400506491,142.2651627509362,1,0,0
185,acd32fb1-08aa-4e57-82c7-3b73aefafc74,100,0,cbsPremium,0,1,prepay,8.0,16.0,38.118879781420766,36.63617486338798,74.0,375.0,73200,0,1.9412952433105808,10.23578475095534,1,0,0
186,dc0c8591-cb8c-4e51-94b1-63725a75700e,100,0,cbsPremium,0,1,prepay,8.0,16.0,38.30023224043716,37.045819672131145,80.0,402.0,73200,0,2.08876018029824,10.851426788713136,1,0,0
187,0ae89cef-6bf1-4fac-9c7c-acb1b642cd94,100,0,cbsPremium,0,1,prepay,8.0,64.0,40.81655268490375,36.28007852077001,92.0,390.0,78960,0,2.253987511150758,10.749701100473876,1,0,0
188,6c1fd0aa-6c0a-451d-a018-7532c8c40460,100,0,cbsPremium,0,1,prepay,8.0,32.0,37.99622665643387,35.76422998209261,78.0,412.0,62544,0,2.0528354224561487,11.519890130621889,1,0,0
189,f1ed9d35-8a35-4388-9dca-98f7b6e4ffa6,100,0,cbsPremium,0,1,prepay,8.0,32.0,40.026304457953394,37.62784954407295,194.0,6108.0,78960,1,4.846812680490952,162.32657656520576,1,0,0
190,4bd9915b-cdf6-4d5b-943e-0b7e5929f036,100,0,cbsPremium,0,1,prepay,8.0,64.0,40.937284701114486,37.05697821681864,139.0,527.0,78960,0,3.395437704646196,14.221343060315055,1,0,0
191,2e22f44c-08af-4a4d-9ac2-c2b33f0d1056,100,0,cbsPremium,0,1,prepay,8.0,64.0,43.01172745694022,42.899797365754814,1213.0,537.0,78960,1,28.201610856349703,12.517541642951103,1,0,0
192,2280b1cc-4e3e-432a-861f-eae076c8aadb,100,0,cbsPremium,0,1,prepay,8.0,64.0,38.19957150166283,35.73850409311844,695.0,8247.0,62544,1,18.19392136295944,230.75951859966025,1,0,0
193,7b288938-bafb-4803-80c5-e8930108607b,100,0,cbsPremium,0,1,prepay,8.0,64.0,37.86810885136864,34.794736505500126,667.0,12332.0,62544,1,17.61376578423702,354.4214222760571,1,0,0
194,4c796b8c-4665-43f9-a598-fcc8d0a4a2dc,100,0,cbsPremium,0,1,prepay,8.0,16.0,40.08492907801418,40.45599037487335,82.0,474.0,78960,0,2.0456566067613533,11.716435455116056,1,0,0
195,cfd93f1b-310f-4f62-a814-3e3de8762081,100,0,cbsPremium,0,1,prepay,8.0,64.0,20.83962846826302,20.59979570505511,74.0,317.0,42096,0,3.550927028890928,15.38850212588319,1,0,0
196,a7b688bb-5ffa-42ce-a2e0-637e0969af48,100,0,cbsPremium,0,1,prepay,8.0,64.0,18.39570610687023,19.02515903307888,65.0,428.0,31440,0,3.53343327091557,22.496526796745304,1,0,0
197,56e6e528-ae2f-498c-8550-b5212c6db3c4,100,0,cbsPremium,0,1,prepay,8.0,64.0,34.384860557768924,31.875514608233733,95.0,533.0,60240,0,2.762843834727597,16.721298669240035,1,0,0
198,b189d468-5de9-4ab9-8d70-6bce17150c6b,100,0,cbsPremium,0,1,prepay,8.0,64.0,33.13593462246777,35.63874638253091,76.0,400.0,60816,0,2.2935825069037983,11.2237393455587,1,0,0
199,3f1e5122-fad0-40ac-bd3e-d22cb33e1f05,100,0,cbsPremium,1,1,prepay,4.0,8.0,8.374415159076731,9.026538781451444,238.0,4144.0,76944,1,28.41989505882572,459.0906991410118,1,0,0
200,99a89567-c7d6-4495-b6a2-4bbf80248f79,200,0,cbsPremium,1,1,prepay,8.0,32.0,16.087253997539975,171.07333948339485,84.0,3506.0,13008,0,5.221525066543059,20.494134332020263,1,0,0
201,031d9ded-ba0d-4524-b9a5-1dde094fe8e0,100,0,cbsPremium,0,1,prepay,8.0,16.0,9.044346473029046,10.796421161825728,3075.0,1271.0,11568,1,339.9913978494624,117.7241959117004,1,0,0
202,cb3e2368-a3e3-4b61-b8f3-b7bcfe316f44,50,0,cbsPremium,0,1,postpay,16.0,32.0,24.16321090047393,14.72018167456556,158.0,667.0,10128,1,6.538866074164878,45.31194075902499,1,0,0
203,bc48ec88-a1de-4dcb-b086-b064579cc3cf,100,0,cbsPremium,0,1,prepay,8.0,32.0,41.04505690278664,36.55873750265901,484.0,14354.0,75216,1,11.791919332608847,392.62843797480696,1,0,0
204,4db2d026-e346-435a-9a26-204e848f3f99,100,0,cbsPremium,0,1,prepay,8.0,32.0,40.75364785992218,39.11566147859922,76.0,543.0,61680,0,1.8648637359096305,13.881907641957778,1,0,0
205,00ee414d-8423-43f8-b65a-9c9dd1dea3ee,100,0,cbsPremium,0,1,prepay,8.0,64.0,40.89907732397362,38.10561582641992,78.0,415.0,75216,0,1.9071334881747837,10.890783182469038,1,0,0
206,63bb218b-dc94-4aef-9caa-991b8fe60e73,100,0,cbsPremium,0,1,prepay,8.0,32.0,41.591376834716016,37.67799404382046,93.0,409.0,75216,0,2.2360404265908693,10.855142647040145,1,0,0
207,bb2794cd-7e2c-45bc-9a4d-3393d7582a10,100,0,cbsPremium,0,1,prepay,8.0,64.0,43.24492129334184,45.45635237183578,299.0,374.0,75216,0,6.914106698721989,8.227672932061438,1,0,0
208,b6ba7e3f-90f5-42e2-b17e-8e9afcdbb836,100,0,cbsPremium,0,1,prepay,32.0,64.0,132.9062433524782,96.7578839608594,836.0,2977.0,75216,1,6.290148445343233,30.76751865723169,1,0,0
209,5a23bc0a-c0cd-44f3-9109-e8b7946d81e1,50,0,cbsPremium,0,1,prepay,8.0,32.0,129.82566539923954,599.6234315589354,555.0,3983.0,63120,0,4.274963646774045,6.6425022612021145,1,0,0
210,af35d202-39f1-4bdc-a719-260abd198c58,100,0,cbsPremium,0,1,prepay,8.0,32.0,37.06968390804597,37.37638723741578,4379.0,2312.0,40368,1,118.12887347144436,61.85723583486323,1,0,0
211,72d4fd0f-2a28-4dd4-ad79-321a62e0f20e,100,0,cbsPremium,0,1,prepay,180.0,464.0,194.3560574521232,157.82845892311963,1012.0,2451.0,57648,0,5.206938303167069,15.529518673143196,1,0,0
212,c29015bc-1f16-424d-96be-ea7f70e6cb7e,100,0,cbsPremium,0,1,prepay,180.0,464.0,184.771726435834,152.08218260511129,1036.0,1996.0,58224,0,5.606918439222212,13.124482867152889,1,0,0
213,36ee6203-b138-467d-b21e-9aabd0a93bef,100,0,cbsPremium,0,1,prepay,180.0,464.0,165.48906112576958,146.4614665787159,298.0,615.0,18192,0,1.8007232500613668,4.199056682731409,1,0,0
214,a0c24d42-8100-4aab-bcaf-7f4c9de51a71,100,0,cbsPremium,0,1,prepay,180.0,464.0,192.43779342723005,150.89856048053025,971.0,2661.0,57936,0,5.045786395213379,17.634363055062654,1,0,0
215,df44a4da-d8d7-4223-8c4e-3f1ce47b7486,100,0,cbsPremium,0,1,prepay,180.0,464.0,186.9560147018412,137.85605592195657,955.0,2173.0,58224,0,5.108153388501788,15.762818582523384,1,0,0
216,c915e99d-fba6-4e1a-b2cb-9b398feddcf1,100,0,cbsPremium,0,1,prepay,16.0,64.0,1462.7992568817951,609.0960415220911,1695.0,1376.0,69168,0,1.158737258052195,2.2590854417005666,1,0,0
217,b3b5da79-0004-4c8c-b2fd-aff3a28ac3cf,100,0,cbsPremium,0,1,prepay,8.0,16.0,32.11327182826821,29.52194886637723,93.0,425.0,33168,0,2.895998903423328,14.396068563211818,1,0,0
218,75b6a6d4-41fd-44fc-b8e6-6d2fd0ca7f28,100,0,cbsPremium,0,1,prepay,8.0,16.0,46.20092861088097,38.153030930682135,137.0,724.0,57936,0,2.9653083632551613,18.97621191132601,1,0,0
219,186d2b3d-0dd8-4650-9e1f-2d735b0f2f16,100,0,cbsPremium,0,1,prepay,8.0,16.0,31.69843974175036,28.33112147297944,77.0,376.0,33456,0,2.4291416431636685,13.271624293397872,1,0,0
220,1e70431b-20e9-4538-adfb-083e18db07ce,100,0,cbsPremium,0,1,prepay,180.0,464.0,153.39942094662638,150.37474823766365,331.0,596.0,15888,0,2.1577656418609803,3.9634314071005887,1,0,0
221,9556a37b-1e8c-4e8b-a4a1-80a2518c714d,100,0,cbsPremium,0,1,prepay,180.0,464.0,193.8992681579674,172.5016397404032,982.0,2057.0,57936,0,5.06448533472533,11.924524329714016,1,0,0
222,9739806b-4352-4814-b349-11acbbe51a2e,100,0,cbsPremium,0,1,prepay,180.0,464.0,190.3324357912179,144.21798191107428,1029.0,2117.0,57936,0,5.406330222814701,14.679168103360064,1,0,0
223,b932a4c1-dcf9-42f2-ae83-0eddeb257613,100,0,cbsPremium,0,1,prepay,180.0,464.0,189.1615313272877,143.1554341852157,631.0,2315.0,58224,0,3.335773376185258,16.17123382829347,1,0,0
224,8a1cea70-421c-4fb8-a638-2f365989162a,50,0,cbsPremium,0,0,postpay,16.0,32.0,37.245398498927806,48.396160948296405,69.0,203.0,67152,0,1.85257784265582,4.194547584401853,1,0,0
225,8c96fc55-6d72-42f0-bfa6-f62d1b0aedfc,500,0,cbsPremium,0,0,prepay,2.0,4.0,39.95913904235727,21.25345303867403,382.0,543.0,8688,1,9.55976552935924,25.54878960194964,1,0,0
226,351f5e95-fd63-4d48-af56-6a94654ba375,100,0,cbsPremium,0,1,prepay,32.0,256.0,88.36704834605598,140.260655216285,576.0,2831.0,31440,0,6.518266828878507,20.18384981614792,1,0,0
227,11f5c0a8-0336-4d69-9a89-6d475dbc13f5,100,0,cbsPremium,0,1,prepay,32.0,256.0,85.93621939030484,129.71345577211395,509.0,2918.0,32016,0,5.922997353283899,22.4957386466248,1,0,0
228,2e177a1e-cbda-4a2e-adcb-66811231db90,100,0,cbsPremium,0,1,prepay,32.0,256.0,136.0829461520133,127.6809328091494,977.0,3073.0,67152,0,7.179444799120006,24.067806620690614,1,0,0
229,12b84faa-f1ab-4317-98b6-452f60ed45c6,100,0,cbsPremium,0,1,prepay,32.0,256.0,86.51021545319465,134.9855745418524,584.0,2815.0,32304,0,6.750647850553169,20.854080219714195,1,0,0
230,2b0b9e00-6aac-451b-aae8-198c5e15e083,100,0,cbsPremium,0,1,prepay,32.0,64.0,63.90470737913486,49.59239821882952,219.0,683.0,31440,0,3.4269775886886285,13.772272052386343,1,0,0
231,5d27f027-4c47-47f0-9ad1-faa123786c02,100,0,cbsPremium,0,1,prepay,16.0,32.0,165.00155391731715,247.4452695865857,509.0,996.0,55344,0,3.0848194330040166,4.025132513804153,1,0,0
232,48062d41-9f90-477c-82af-dc15a4a93d94,100,0,cbsPremium,0,1,prepay,32.0,128.0,196.4777813299233,200.49286018755328,403.0,711.0,18768,0,2.051122509996624,3.5462609458256376,1,0,0
233,8111816c-7c31-4bca-b53d-6670545d3c98,100,0,cbsPremium,0,1,prepay,32.0,128.0,200.00325021312872,216.87718456948,455.0,704.0,18768,0,2.274963029426472,3.2460768125402453,1,0,0
234,5f4e4957-00dc-4e2e-a1b7-66b7e6c8633e,100,0,cbsPremium,0,1,prepay,32.0,128.0,49.273052180128666,51.00796700023827,136.0,750.0,67152,0,2.7601294010125774,14.70358542218506,1,0,0
235,91408087-e887-4e0d-ab4c-827f32260f19,100,0,cbsPremium,0,1,prepay,32.0,64.0,134.86826900166787,110.4044853466762,967.0,3332.0,67152,1,7.169959302940571,30.179933265730423,1,0,0
236,83011b13-8f99-43b9-a2a3-abc6932b5927,100,0,cbsPremium,0,1,prepay,84.0,256.0,134.77590771558246,103.6539649520928,283.0,827.0,31728,0,2.0997818141000004,7.978469520024885,1,0,0
237,eb82683a-f076-4028-bc39-e1e2de17925b,100,0,cbsPremium,0,1,prepay,8.0,32.0,41.42872885394329,37.32225399094592,88.0,419.0,67152,0,2.1241298595050653,11.22654596642652,1,0,0
238,e28bc7f1-3270-448a-824e-3134453edb71,100,0,cbsPremium,0,1,prepay,8.0,32.0,10.555062823355506,10.086982631189947,76.0,364.0,21648,1,7.200336110916603,36.08611348992274,1,0,0
239,fde79a5d-6029-4397-95a9-c09502e804db,100,0,cbsPremium,0,1,prepay,8.0,16.0,41.58713068858709,37.207633428639504,80.0,365.0,67152,0,1.9236720272686352,9.809814985949949,1,0,0
240,53a6cf23-acc6-43f4-bb65-6688ad3afb8f,100,0,cbsPremium,0,1,prepay,8.0,16.0,7.140385091629519,6.918431154036652,88.0,424.0,32304,1,12.324265270112676,61.28557046529421,1,0,0
241,e568bc2a-c01c-4149-8294-0c32ece71486,100,0,cbsPremium,0,1,prepay,8.0,32.0,27.55085146641438,26.377108956165248,74.0,421.0,50736,0,2.685942396016655,15.960809075006594,1,0,0
242,386ad2a1-63b3-4aac-8821-689b9a61005f,100,0,cbsPremium,0,1,prepay,8.0,32.0,41.75411007862759,35.92027043126043,89.0,386.0,67152,0,2.1315266888074778,10.746021546209596,1,0,0
243,14aa06a4-4dba-4c2d-be6d-5b79c428d9d7,100,0,cbsPremium,0,1,prepay,8.0,64.0,42.5532007809289,40.69638820386354,78.0,367.0,38928,0,1.8329995997611848,9.017999291769057,1,0,0
244,b3278660-91df-43f9-a350-c9f047c3a2a5,100,0,cbsPremium,0,1,prepay,84.0,256.0,131.85483678818204,111.51514474624732,721.0,3731.0,67152,1,5.468134636261005,33.45733898736256,1,0,0
245,d24a133b-9b61-4f2d-b043-60891a18f7dc,100,0,cbsPremium,0,1,prepay,32.0,64.0,92.31246904408124,71.82726597325409,840.0,4614.0,32304,1,9.099529117771528,64.23744433928599,1,0,0
246,bc2e90f2-ea8c-491a-b0eb-eca60d82f454,100,0,cbsPremium,0,1,prepay,32.0,64.0,129.35640040505123,97.8735257326662,1042.0,3046.0,67152,1,8.055264345151885,31.12179700483978,1,0,0
247,86344039-b742-483b-ad0b-6f5648fbf117,100,0,cbsPremium,0,1,prepay,8.0,16.0,10.38861624326405,11.444284064665126,1229.0,498.0,20784,1,118.30256996901586,43.51517291829579,1,0,0
248,a6a29c6d-347a-4e2f-9dc6-d3ed87b6b7f1,100,0,cbsPremium,0,1,prepay,64.0,256.0,94.73961015736766,87.4354077253219,881.0,1883.0,55920,1,9.299172738167393,21.53589774425756,1,0,0
