6 0 0 3 32
21 0 1 3 21
13 0 0 1 25
5 0 0 3 14
7 0 0 3 32
9 0 0 2 18
13 0 0 1 26
5 0 0 3 15
7 0 0 3 33
9 0 0 2 19
13 0 0 1 27
7 0 0 3 34
5 0 0 3 16
7 0 0 3 35
10 0 0 2 19
6 0 0 3 16
7 0 0 3 36
6 0 0 3 17
11 0 0 2 19
7 0 0 3 17
13 0 0 1 28
7 0 0 3 37
12 0 0 2 19
13 0 0 1 29
7 0 0 3 38
8 0 0 3 38
12 0 0 2 20
12 0 0 2 21
8 0 0 3 39
13 0 0 2 21
13 0 0 1 30
13 0 0 2 22
13 0 0 1 31
22 0 1 3 21
14 0 0 1 31
14 0 0 1 32
14 0 0 1 33
13 0 0 2 23
9 0 0 3 39
22 0 1 3 22
14 1 0 1 33
13 0 0 2 42
14 1 0 1 34
22 0 1 3 23
10 0 0 3 39
14 0 0 2 42
14 1 0 1 35
10 0 0 3 40
13 0 0 2 24
14 1 0 1 36
10 0 0 3 41
14 0 0 2 43
14 1 0 1 37
14 1 0 1 38
14 0 0 2 44
15 1 0 1 38
15 0 0 2 44
13 0 0 2 25
16 1 0 1 38
15 0 0 2 45
15 0 0 2 46
13 0 0 2 26
13 0 0 2 27
15 0 0 2 47
15 0 0 2 48
11 0 0 3 41
11 0 0 3 42
15 0 0 2 49
12 0 0 3 42
13 0 0 2 28
15 0 0 2 50
23 0 1 3 23
15 0 0 2 51
23 0 1 3 24
16 0 0 2 51
23 0 1 3 25
12 0 0 3 43
16 0 0 2 52
12 0 0 3 44
12 0 0 3 45
17 1 0 1 38
12 0 0 3 46
12 0 0 3 47
17 1 0 1 39
17 1 0 1 40
13 0 0 2 29
13 1 0 2 29
17 1 0 1 41
18 1 0 1 41
19 1 0 1 41
12 0 0 3 48
17 0 0 2 52
23 0 1 3 26
13 1 0 2 30
23 0 1 3 27
19 1 0 1 42
12 0 0 3 49
17 0 0 2 53
13 1 0 2 31
17 0 0 2 54
23 0 1 3 28
18 0 0 2 54
19 1 0 1 43
19 0 0 2 54
12 0 0 3 50
23 0 1 3 29
19 1 1 1 43
23 0 1 3 30
23 0 1 3 31
24 0 1 3 31
20 0 0 2 54
13 1 0 2 32
20 0 0 3 54
13 1 0 2 33
20 0 0 3 55
21 0 0 3 55
21 0 0 3 56
12 0 0 3 51
13 0 0 3 51
19 1 1 1 44
14 1 0 2 33
14 1 0 2 34
15 1 0 2 34
25 0 1 3 31
22 0 0 3 56
25 0 1 3 32
22 0 0 3 57
25 0 2 3 32
15 1 0 2 35
19 1 1 1 45
25 0 2 3 33
15 1 0 2 36
25 0 2 3 34
19 1 1 1 46
15 1 0 2 37
19 1 1 1 47
15 1 0 2 38
15 1 0 2 39
15 1 0 2 40
20 1 1 1 47
20 1 1 1 48
14 0 0 3 51
20 1 1 1 49
15 0 0 3 51
21 1 1 1 49
8 0 0 3 17
21 1 1 1 50
25 0 2 3 35
8 0 0 3 18
21 1 1 1 51
8 0 0 3 19
25 0 2 3 36
22 1 1 1 51
8 0 0 3 20
8 0 0 3 21
16 0 0 3 51
16 1 0 2 40
16 0 0 3 52
9 0 0 3 21
16 0 0 3 53
9 0 0 4 21
16 1 0 3 40
16 1 0 4 40
17 1 0 4 40
18 1 0 4 40
25 0 2 3 37
22 1 1 1 52
22 1 1 1 53
9 0 0 4 22
25 0 2 3 38
18 1 0 4 41
25 0 2 3 39
9 0 0 4 23
9 0 0 4 24
25 0 2 4 39
16 0 0 3 54
22 0 0 3 58
16 0 0 3 55
22 0 0 3 59
22 0 0 3 60
23 0 0 3 60
18 1 0 4 42
18 1 0 4 43
22 1 1 1 54
26 0 2 4 39
19 1 0 4 43
22 1 1 1 55
23 0 0 3 61
24 0 0 3 61
19 1 1 4 43
9 0 0 4 25
9 0 0 4 26
24 0 1 3 61
10 0 0 4 26
24 0 1 3 62
11 0 0 4 26
24 0 1 3 63
22 1 1 1 56
25 0 1 3 63
22 1 1 1 57
23 1 1 1 57
26 0 1 3 63
11 0 0 4 27
26 0 1 3 64
16 0 0 3 56
11 0 0 4 28
23 1 1 1 58
24 1 1 1 58
16 0 0 3 57
11 0 0 4 29
24 1 1 1 59
16 0 0 3 58
17 0 0 3 58
26 0 2 4 40
24 1 1 1 60
26 0 2 4 41
26 0 2 4 42
24 1 1 1 61
17 0 0 3 59
26 0 1 4 64
25 1 1 1 61
25 1 1 1 62
12 0 0 4 29
17 0 0 4 59
27 0 1 4 64
17 0 0 4 60
17 0 0 4 61
19 1 1 4 44
17 0 0 4 62
25 1 1 2 62
19 1 1 4 45
27 0 1 4 65
20 1 1 4 45
27 0 1 4 66
20 1 1 4 46
18 0 0 4 62
26 1 1 2 62
27 0 1 4 67
18 0 0 4 63
20 1 1 4 47
12 0 0 4 30
20 1 1 4 48
18 0 0 4 64
